Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSACAG00000009238,SLC20A2,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
ENSACAG00000009241,EPHB1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009242,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,
ENSACAG00000009243,PTP4A1,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSACAG00000009245,CPSF2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009246,MYOM1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009247,SEMA3B,0.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,
ENSACAG00000009248,COIL,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009250,,1.0,,,1.0,,,1.0,1.0,,,1.0,0.0,1.0,,,,,,,,,,,1.0
ENSACAG00000009251,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,0.0
ENSACAG00000009253,SLC1A3,,,,,,,,,,,,,,,,,,,,1.0,,,,
ENSACAG00000009255,MRPL13,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009256,TSPAN15,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009257,RARB,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009258,PHF3,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009259,UPF2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009260,WEE1,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009261,BBS9,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009262,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009263,MOB2,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,
ENSACAG00000009264,WDR43,,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSACAG00000009265,ZBTB16,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009267,F13B,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
ENSACAG00000009268,PLCL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009269,ETS2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009270,SMPD2,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSACAG00000009271,MTBP,,,,,,,,,,,,,,,,,,,,,,,,0.0
ENSACAG00000009272,GABRR3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009273,ATP6V1C1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009274,GAS2L1,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,
ENSACAG00000009276,TACR2,,,,,,,,,,,0.0,,,,,,,,,,,,,
ENSACAG00000009278,PAN3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009279,SCPEP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009280,NTF3,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,
ENSACAG00000009282,TRUB1,,,0.0,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009283,ADAM32,,,,,0.0,,,,,0.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,
ENSACAG00000009284,PRMT8,,,,,,,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000009285,BOLL,,,,,,,,,,,,,,,,,,,,,,,,1.0
ENSACAG00000009286,DUSP8,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009287,,,,,,,,,,,,,,,,,,,,,1.0,,,,
ENSACAG00000009289,SNTB1,,,,4.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009290,,,,,,,,,,,,,,,,,,0.0,,,,,,,
ENSACAG00000009292,,,,,,4.0,,,4.0,,,1.0,,3.0,,,,,3.0,3.0,,3.0,2.0,,
ENSACAG00000009293,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009295,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009296,MAPKAPK5,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,1.0,
ENSACAG00000009297,ENC1,,,,,,,,,,,3.0,,,,3.0,,,,3.0,,3.0,,,
ENSACAG00000009298,EWSR1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009301,MDGA1,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009302,USP20,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009303,,0.0,,0.0,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,
ENSACAG00000009304,SULT1B1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009305,ARHGEF28,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009306,MUC2,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,0.0,0.0,,0.0
ENSACAG00000009308,MICAL1,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSACAG00000009309,FAM160B1,,,,,,,,,,,3.0,3.0,,,,,,,3.0,,3.0,,,
ENSACAG00000009310,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009311,EFEMP2,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
ENSACAG00000009312,NIPBL,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,
ENSACAG00000009314,MYO19,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009315,PDCL2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009316,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,
ENSACAG00000009318,BRS3,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,
ENSACAG00000009319,,,,,,5.0,,5.0,3.0,,5.0,,,,2.0,,,,2.0,,,,,,
ENSACAG00000009320,PRCC,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,0.0,
ENSACAG00000009321,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,
ENSACAG00000009322,ALDH1A3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009323,MIEF2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009324,TRIP13,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,
ENSACAG00000009325,PSMD5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009326,HKDC1,,4.0,,,,,,,,,4.0,4.0,,,,,,4.0,4.0,,3.0,4.0,,
ENSACAG00000009328,PLXDC2,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,
ENSACAG00000009329,DCAF6,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,
ENSACAG00000009330,NR5A1,,,,,,,,,,,,,,,,,,,,,1.0,,,
ENSACAG00000009332,ASPM,0.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
ENSACAG00000009333,FLII,,,,,,,,,,,0.0,,,,,,,,,,,,,
ENSACAG00000009334,PLK2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009335,CLOCK,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009336,DOK1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009337,HSD17B10,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,
ENSACAG00000009338,ZNF143,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009340,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009341,STK26,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009342,NT5C3A,,,,1.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009343,M1AP,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,,
ENSACAG00000009344,FLT1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009345,TRMT61B,,,,,,,,,,,,,,,1.0,,,,,,,,,
ENSACAG00000009346,HTATSF1,,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSACAG00000009347,ST8SIA3,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,
ENSACAG00000009348,SLC38A3,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,
ENSACAG00000009349,ADCY4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009350,,1.0,,,,,1.0,,,,,1.0,,,,,,,,0.0,,0.0,,,
ENSACAG00000009351,UTP15,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009352,TSPAN9,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSACAG00000009353,IFITM10,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009354,,,,,,,,,,3.0,,,,,,,,,,,,,,,
ENSACAG00000009355,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009356,SPDYA,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,
ENSACAG00000009357,RASGRP3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009358,RIBC1,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
ENSACAG00000009359,PPP1CB,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009360,ADAM33,,,,,,,,,,,,,,0.0,,,,,,,,,,
ENSACAG00000009361,DYNLRB1,,,,,,,,,,,,,,,,,,,,,1.0,,,
ENSACAG00000009362,,,,,,5.0,,5.0,3.0,,5.0,,,,2.0,,,,2.0,,,,,,
ENSACAG00000009364,FZD6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009365,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,
ENSACAG00000009366,PLEKHG3,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0
ENSACAG00000009367,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,
ENSACAG00000009369,TRIP11,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009370,,0.0,,,,,,,3.0,,,,,,,,2.0,,,,,,,,2.0
ENSACAG00000009373,NUDT14,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
ENSACAG00000009374,MAP1LC3A,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009375,HDGF,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSACAG00000009376,,,,2.0,,1.0,,,2.0,,2.0,,,,2.0,,,,,2.0,,,2.0,,
ENSACAG00000009377,,,,,,,,,,,,,,,,,,0.0,,,,,,,
ENSACAG00000009378,TMEM116,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009379,PIGU,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009380,,,,,,5.0,,5.0,3.0,,5.0,,,,2.0,,,,2.0,,,,,,
ENSACAG00000009381,,,,2.0,,1.0,,,2.0,,2.0,,,,2.0,,,,,2.0,,,2.0,,
ENSACAG00000009382,,,,,,5.0,,5.0,3.0,,5.0,,,,2.0,,,,2.0,,,,,,
ENSACAG00000009383,BRD9,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,
ENSACAG00000009384,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009385,TNS2,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
ENSACAG00000009386,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000009388,RFTN2,,,,1.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009389,,0.0,,0.0,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,
ENSACAG00000009390,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009391,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,
ENSACAG00000009392,ERP29,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009394,JAG2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009395,EFNA2,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSACAG00000009396,UCP3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009397,FKBP9,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009398,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009399,ABLIM1,,,,,,3.0,,,,,,,,,,,,,,,3.0,,3.0,
ENSACAG00000009400,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,
ENSACAG00000009401,ARHGEF6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009402,ZHX2,2.0,,,,,3.0,,,,,3.0,,,,3.0,,,,3.0,,,,2.0,
ENSACAG00000009403,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009404,SMC1A,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,,
ENSACAG00000009405,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009406,GRIA1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009407,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009408,NAA25,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSACAG00000009409,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
ENSACAG00000009410,ONECUT2,2.0,2.0,,,,,,3.0,,,3.0,,,,,,,,3.0,,1.0,,,
ENSACAG00000009413,RAB11FIP4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009414,KMO,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009415,SF3A1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009416,WDR48,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009417,,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,
ENSACAG00000009418,RPL10A,,,,,,,,,,,,,,,,,1.0,,,,,,,
ENSACAG00000009420,CTHRC1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009421,TPPP,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,
ENSACAG00000009422,MPC2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009423,DERL1,,2.0,,,,,,,,,2.0,,2.0,,,2.0,,,,,2.0,,,
ENSACAG00000009424,FECH,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009425,HDAC4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009426,FBLN5,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009427,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009428,CASTOR2,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,
ENSACAG00000009431,CA2,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
ENSACAG00000009432,CRACR2A,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
ENSACAG00000009433,,,,0.0,,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
ENSACAG00000009434,ANKRA2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009435,FAM98A,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,2.0,,,,,,,2.0,,,,,
ENSACAG00000009436,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009437,NUP160,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009438,CWC22,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
ENSACAG00000009439,PARP11,,,,,,,,,,0.0,,,,,,,,,,,,,,
ENSACAG00000009440,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000009441,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009442,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009445,TP53INP2,,,,,,,,,,,,,,,1.0,,,,,,,,,
ENSACAG00000009446,SLC12A4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009448,,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,0.0
ENSACAG00000009449,KBTBD2,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSACAG00000009451,MPZL1,3.0,3.0,,,3.0,2.0,,,,,,,,3.0,,3.0,3.0,,3.0,,2.0,,3.0,
ENSACAG00000009452,IPO7,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009453,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.0
ENSACAG00000009454,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,
ENSACAG00000009455,NCOA6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009457,,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSACAG00000009458,AVL9,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009459,ZBTB41,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009460,SLC9A3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009461,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,
ENSACAG00000009463,,,,,7.0,,8.0,,6.0,,,1.0,2.0,,1.0,,2.0,,,,,,2.0,,
ENSACAG00000009464,SYT8,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009465,DCAF13,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009466,SLITRK4,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.0,
ENSACAG00000009467,FGF23,,,,,,,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000009468,FNBP4,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
ENSACAG00000009469,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0
ENSACAG00000009470,FASN,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009471,TBC1D31,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009472,UTP6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009473,,,,,,,0.0,,,,0.0,,,,,1.0,,,,,,,,,
ENSACAG00000009474,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,
ENSACAG00000009475,FGF6,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,
ENSACAG00000009477,ADAM23,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009478,,0.0,,,,1.0,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,0.0
ENSACAG00000009479,C12orf4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009480,MRPL17,,,0.0,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,
ENSACAG00000009481,RCSD1,,,,,,,,,,,,,,,,,,,,,1.0,,,
ENSACAG00000009482,HSPE1,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSACAG00000009483,ZDHHC6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009484,C2orf76,,,0.0,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009485,CCDC157,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,
ENSACAG00000009486,TC2N,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009487,CRB1,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009488,ARHGEF39,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0,,,,,
ENSACAG00000009489,ACSL5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009490,ATP6V0D2,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
ENSACAG00000009492,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.0
ENSACAG00000009494,PPME1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009495,CREG1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009496,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009497,ZNF318,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009498,CD247,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009500,DBI,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
ENSACAG00000009501,AGBL2,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,
ENSACAG00000009502,ITGB2,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,
ENSACAG00000009503,RNF215,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,
ENSACAG00000009504,SUZ12,,,,,,,,,,,,,,,,,,,,,,,,0.0
ENSACAG00000009505,HSPD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009506,FOSL2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009507,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009508,GGT7,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009509,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009511,RIMS2,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,
ENSACAG00000009512,U2SURP,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009513,TMEM37,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009514,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,
ENSACAG00000009515,TCIM,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSACAG00000009516,CFAP221,0.0,,,,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
ENSACAG00000009518,GORASP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009520,CACNA1S,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009521,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,0.0
ENSACAG00000009522,ZSWIM8,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009524,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,
ENSACAG00000009525,PLEKHG4B,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSACAG00000009527,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
ENSACAG00000009528,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009529,TMEM41B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009530,LSM5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009531,BCL3,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,,,
ENSACAG00000009533,LLGL1,,,,,3.0,,,,,,,,,,,,,,,,,,,
ENSACAG00000009535,CATSPERB,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,
ENSACAG00000009536,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009537,PDE1C,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009539,NARS1,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,
ENSACAG00000009540,NFKBIB,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,
ENSACAG00000009542,TNNI2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009544,DENND1B,,,1.0,0.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,
ENSACAG00000009545,,,,,,,,,,,,,,,,,,,,,,,0.0,,
ENSACAG00000009546,DEF8,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,
ENSACAG00000009548,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,
ENSACAG00000009549,TRAFD1,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,
ENSACAG00000009550,HECTD4,,,,,,,,,,,,,,,,0.0,,,,,,,,
ENSACAG00000009551,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009552,BABAM2,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009553,FOXE1,,1.0,,1.0,1.0,,,,,,,,1.0,,,,0.0,,,,0.0,,,
ENSACAG00000009554,WWP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009555,MTCH2,,,,,,,,,,,1.0,,,,,,,,1.0,,,,2.0,1.0
ENSACAG00000009556,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,
ENSACAG00000009557,MBNL3,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,
ENSACAG00000009558,,,,,,0.0,,,1.0,,,0.0,,,,,,,,,,,,,
ENSACAG00000009559,TMEM174,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,
ENSACAG00000009560,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,
ENSACAG00000009562,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009563,MDH1B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009564,TMEM171,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,
ENSACAG00000009565,POU2F1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009566,IQSEC2,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0.0
ENSACAG00000009569,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009571,,,,1.0,,0.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,
ENSACAG00000009572,FCHO2,,,,,,,,,,,,,,,,,,,,1.0,,,,
ENSACAG00000009573,CCDC127,,,,,,,,,,,,,,,,,,,,,,0.0,,
ENSACAG00000009574,TTC21A,,,,1.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009575,SPRYD3,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
ENSACAG00000009576,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009577,CEP63,,,,2.0,,,,,,,,,,,,,,,2.0,3.0,,,,
ENSACAG00000009578,TGIF1,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
ENSACAG00000009579,MARCHF4,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009581,TMEM165,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009582,FAM83A,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009583,SIRT2,,1.0,,,,,,,1.0,,,,,,,,,,,,0.0,,,
ENSACAG00000009584,,,,0.0,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,
ENSACAG00000009585,AKAP3,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,
ENSACAG00000009586,PPP4R3A,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009588,,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSACAG00000009590,DLGAP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009592,LSP1,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
ENSACAG00000009593,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009594,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009596,MUC5AC,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009597,XRCC5,,,,,,,,,,,,,,,,,,,,,1.0,,,
ENSACAG00000009598,COQ10B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009599,TNPO1,,,,,,,,,,,,,,,,,,,,1.0,,,,
ENSACAG00000009601,SRD5A3,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSACAG00000009603,CHST2,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSACAG00000009604,NEMP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009605,AMOTL2,,,,,,,,,,,0.0,,,,,,,,,,,,,
ENSACAG00000009606,ATAD5,,,,,,,,,,,,,,,,,,,,,,,,
