"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"KEGG","Coronavirus disease - COVID-19","KEGG:05171","1.1808762098425652e-9","8.927795626687981","231","600","49","8064","C5AR1,C3AR1,F13A1,C3,MBL2,IFNB1,OAS1,OAS3,OAS2,PIK3CA,RPL39,C4A,C4B,RPL10A,TYK2,RPL37A,RPL27A,RPS3,RPL7,RPS27,F13B,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17-C18ORF32,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"KEGG","Ribosome","KEGG:03010","1.4388575367196812e-7","6.841982204033779","153","600","35","8064","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17-C18ORF32,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"KEGG","Caffeine metabolism","KEGG:00232","0.04905664308460032","1.309302173612601","6","600","4","8064","CYP1A2,XDH,NAT1,NAT2"
"REAC","HCMV Early Events","REAC:R-HSA-9609690","2.887404739591432e-19","18.539492334979357","135","711","47","10461","TUBA3C,TUBA3E,TUBA3D,TUBA1B,TUBA1A,TUBA1C,TUBB2A,TUBB2B,NUP153,H4C2,H4C3,H4C4,H4C5,H4C6,H2AC11,H4C9,H2AC12,H2AC13,H2AC14,H2AC15,H2AC16,H4C13,H2AC17,NUP214,POM121,POM121C,H3C13,H4C14,H3C14,H2AC20,H2AC21,TUBB1,TUBA4B,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","RMTs methylate histone arginines","REAC:R-HSA-3214858","4.740385283425279e-19","18.324186358818427","79","711","36","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H2AC11,H4C9,H2AC12,H2AC13,H2AC14,H2AC15,H2AC16,H4C13,H2AC17,H2AJ,H3C13,H4C14,H3C14,H2AC20,H2AC21,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15,RPS2"
"REAC","Eukaryotic Translation Elongation","REAC:R-HSA-156842","6.2740304411425544e-18","17.202453378467702","94","711","38","10461","EEF1B2,EEF1D,EEF1A2,RPL39,RPL10A,EEF1A1,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","REAC:R-HSA-5625886","1.918240593845407e-16","15.717096922699001","67","711","31","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,KLK3,KLK2,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","HCMV Infection","REAC:R-HSA-9609646","6.262345191826266e-16","15.203262996959685","159","711","47","10461","TUBA3C,TUBA3E,TUBA3D,TUBA1B,TUBA1A,TUBA1C,TUBB2A,TUBB2B,NUP153,H4C2,H4C3,H4C4,H4C5,H4C6,H2AC11,H4C9,H2AC12,H2AC13,H2AC14,H2AC15,H2AC16,H4C13,H2AC17,NUP214,POM121,POM121C,H3C13,H4C14,H3C14,H2AC20,H2AC21,TUBB1,TUBA4B,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","DNA methylation","REAC:R-HSA-5334118","7.910905884892682e-16","15.101773782206017","65","711","30","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,DNMT3B,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Peptide chain elongation","REAC:R-HSA-156902","9.493306121236002e-16","15.022582514636934","90","711","35","10461","RPL39,RPL10A,EEF1A1,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","RNA Polymerase I Promoter Opening","REAC:R-HSA-73728","3.2590707367250213e-15","14.486906213258099","63","711","29","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Condensation of Prophase Chromosomes","REAC:R-HSA-2299718","4.207074640171159e-15","14.376019782842308","73","711","31","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H3-4,SMC2,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","RHO GTPases activate PKNs","REAC:R-HSA-5625740","4.899722100968374e-15","14.309828551285467","94","711","35","10461","YWHAB,H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,PPP1R14A,KLK3,KLK2,YWHAQ,YWHAZ,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Viral mRNA Translation","REAC:R-HSA-192823","8.546007294355064e-15","14.068236740831155","90","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","REAC:R-HSA-975956","1.0715406568307759e-14","13.969991346131925","96","711","35","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,NCBP2,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Eukaryotic Translation Termination","REAC:R-HSA-72764","4.1163206156816203e-14","13.385490805873038","94","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Selenocysteine synthesis","REAC:R-HSA-2408557","4.1163206156816203e-14","13.385490805873038","94","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","SIRT1 negatively regulates rRNA expression","REAC:R-HSA-427359","4.256739390990804e-14","13.370922937682666","68","711","29","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Defective pyroptosis","REAC:R-HSA-9710421","4.3491259435920396e-14","13.361598015692888","73","711","30","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,DNMT3B,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","PRC2 methylates histones and DNA","REAC:R-HSA-212300","4.3491259435920396e-14","13.361598015692888","73","711","30","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,DNMT3B,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Assembly of the ORC complex at the origin of replication","REAC:R-HSA-68616","6.878636640874779e-14","13.162497631243948","69","711","29","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","HCMV Late Events","REAC:R-HSA-9610379","7.725436077021175e-14","13.112076996628208","113","711","37","10461","NUP153,H4C2,H4C3,H4C4,H4C5,H4C6,H2AC11,H4C9,H2AC12,H2AC13,H2AC14,H2AC15,H2AC16,H4C13,H2AC17,NUP214,POM121,POM121C,H3C13,H4C14,H3C14,H2AC20,H2AC21,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Infectious disease","REAC:R-HSA-5663205","2.1148939273069532e-13","12.674711409821088","917","711","128","10461","IGLV2-23,IGLV2-14,IGLV2-11,IGLV2-8,TUBA3C,GPR32,TUBA3E,TUBA3D,C3AR1,TUBA1B,TUBA1A,TUBA1C,IGHV2-5,IGHV2-70,GPR150,IGLV3-27,IGLV3-25,IGLV3-19,IGLV3-1,C3,IGHV4-34,IGHV4-39,IGHV4-59,ACTG1,ACTB,PARP16,PARP6,GPR25,PARP8,GPR15,PARP14,FKBP1A,TUBB2A,TUBB2B,NUP153,H4C2,H4C3,H4C4,H4C5,H4C6,H2AC11,H4C9,H2AC12,H2AC13,H2AC14,H2AC15,H2AC16,H4C13,H2AC17,GNG10,NUP214,GNGT2,POM121,POM121C,GNGT1,GNG11,H3C13,H4C14,H3C14,H2AC20,H2AC21,DPEP2,TUBB1,BTK,RPL39,RPL10A,TAAR5,TAAR2,TYK2,PSMB11,RPL37A,TUBA4B,TXN,RPL27A,BANF1,RPS3,CBL,MYH2,LINC02210-CRHR1,RPL7,PPIA,GTF2H3,RPS27,PYCARD,CCR5,NCBP2,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,RPS18,TAAR1,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,H4C15,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","HDACs deacetylate histones","REAC:R-HSA-3214815","3.3004002459677115e-13","12.481433389190377","94","711","33","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H2AC11,H4C9,H2AC12,H2AC13,H2AC14,H2AC15,H2AC16,H4C13,H2AC17,H3C13,H4C14,H3C14,H2AC20,H2AC21,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","SRP-dependent cotranslational protein targeting to membrane","REAC:R-HSA-1799339","5.35627062285552e-13","12.27113748859735","113","711","36","10461","RPL39,RPL10A,RPL37A,SPCS3,RPL27A,RPS3,RPL7,SEC61G,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","HDMs demethylate histones","REAC:R-HSA-3214842","7.221627527679638e-13","12.141364915084624","50","711","24","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H4C13,H3C13,H4C14,H3C14,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Response of EIF2AK4 (GCN2) to amino acid deficiency","REAC:R-HSA-9633012","7.243812158045302e-13","12.14003282006175","102","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Formation of a pool of free 40S subunits","REAC:R-HSA-72689","7.243812158045302e-13","12.14003282006175","102","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","REAC:R-HSA-975957","1.358578974193259e-12","11.86691511097487","116","711","36","10461","PPP2R2A,RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,NCBP2,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Nonsense-Mediated Decay (NMD)","REAC:R-HSA-927802","1.358578974193259e-12","11.86691511097487","116","711","36","10461","PPP2R2A,RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,NCBP2,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","REAC:R-HSA-427389","1.513735251118832e-12","11.819950075319683","76","711","29","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Cellular responses to stimuli","REAC:R-HSA-8953897","1.6567947947251175e-12","11.780731278567592","764","711","111","10461","PLA2G4B,TUBA3C,TUBA3E,TUBA3D,TUBA1B,TUBA1A,TUBA1C,SHC1,SESN1,ALB,SESN2,MINK1,TNIK,TUBB2A,TUBB2B,NUP153,H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,VEGFA,UBE2D3,IFNB1,NUP214,POM121,POM121C,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H3-4,UBE2D2,TUBB1,RPL39,RPL10A,EEF1A1,PSMB11,COX5B,RPL37A,TUBA4B,TXN,RPL27A,RPS3,H2AX,HSPA8,MAPK7,MAP2K6,RPL7,DNAJA4,ZBTB17,RPS27,EGLN1,HBA2,MEF2C,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,H4C15,RPS2,RPS15A,MT4,MT3,MT2A,MT1E,MT1A,MT1B,MT1F,MT1G,MT1X,COX7C,RPSA,RPL29,RPL35A"
"REAC","Transcriptional regulation of granulopoiesis","REAC:R-HSA-9616222","3.2663458599119948e-12","11.48593783151034","89","711","31","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,MYB,H2AX,GFI1,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Influenza Viral RNA Transcription and Replication","REAC:R-HSA-168273","4.6462229324133425e-12","11.332899955966223","133","711","38","10461","NUP153,NUP214,POM121,POM121C,RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Formation of the beta-catenin:TCF transactivating complex","REAC:R-HSA-201722","6.631512378265552e-12","11.17838741539117","91","711","31","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,TLE3,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H3-4,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Transcriptional regulation by small RNAs","REAC:R-HSA-5578749","7.076518895070038e-12","11.15018032937972","103","711","33","10461","NUP153,H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,NUP214,POM121,POM121C,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Mitotic Prophase","REAC:R-HSA-68875","7.92187395259093e-12","11.101172072071806","135","711","38","10461","PPP2R2D,NUP153,H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,NUP214,POM121,POM121C,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H3-4,SMC2,BANF1,RAB1B,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Meiotic recombination","REAC:R-HSA-912446","1.2251841214787533e-11","10.911798640333343","87","711","30","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H3-4,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","L13a-mediated translational silencing of Ceruloplasmin expression","REAC:R-HSA-156827","1.6958309514256156e-11","10.770617442481534","112","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","GTP hydrolysis and joining of the 60S ribosomal subunit","REAC:R-HSA-72706","2.2723453799429814e-11","10.643525658346748","113","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","B-WICH complex positively regulates rRNA expression","REAC:R-HSA-5250924","3.4577080176258126e-11","10.461211683036586","90","711","30","10461","ACTB,H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","RNA Polymerase I Promoter Escape","REAC:R-HSA-73772","4.8320802044123486e-11","10.315865865768417","91","711","30","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,GTF2H3,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Selenoamino acid metabolism","REAC:R-HSA-2408522","7.060096190177085e-11","10.151189381869083","117","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","PKMTs methylate histone lysines","REAC:R-HSA-3214841","1.3098064612287108e-10","9.882792871542692","71","711","26","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H4C13,H3C13,H4C14,H3C14,SETDB2,SMYD3,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Cap-dependent Translation Initiation","REAC:R-HSA-72737","1.5927098327047711e-10","9.797863338783758","120","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Eukaryotic Translation Initiation","REAC:R-HSA-72613","1.5927098327047711e-10","9.797863338783758","120","711","34","10461","RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Diseases of programmed cell death","REAC:R-HSA-9645723","2.2492748132094265e-10","9.647957479838217","102","711","31","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,DNMT3B,CAPNS1,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Oxidative Stress Induced Senescence","REAC:R-HSA-2559580","3.489020547672597e-10","9.457296472880767","123","711","34","10461","MINK1,TNIK,H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,IFNB1,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,TXN,H2AX,MAP2K6,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","Influenza Infection","REAC:R-HSA-168255","4.815049242872903e-10","9.317399267044406","152","711","38","10461","NUP153,NUP214,POM121,POM121C,RPL39,RPL10A,RPL37A,RPL27A,RPS3,RPL7,RPS27,RPS4Y1,RPS4Y2,RPS4X,RPL21,RPS24,RPS18,RPL36,RPS19,RPL18,RPL17,RPL31,RPL9,RPS6,RPL12,RPL7A,RPL23A,RPS20,RPL30,RPS26,RPL6,RPL22,RPL5,RPS2,RPS15A,RPSA,RPL29,RPL35A"
"REAC","Cell surface interactions at the vascular wall","REAC:R-HSA-202733","5.991448607760638e-10","9.222468161534495","190","711","43","10461","IGLV2-23,IGLV2-14,IGLV2-11,IGLV2-8,IGHV2-5,IGHV2-70,SHC1,IGLV3-27,IGLV3-25,IGLV3-19,IGLV3-1,SIRPG,SIRPA,CEACAM5,CEACAM6,CEACAM3,CEACAM1,CEACAM8,PSG3,PSG8,PSG1,PSG6,PSG7,PSG11,PSG2,PSG5,PSG4,PSG9,IGHV4-34,IGHV4-39,IGHV4-59,SELE,ITGAX,PIK3CA,MAG,IGHM,PPIA,FCAMR,PECAM1,CD2,CD84,CD48,CD244"
"REAC","Pre-NOTCH Transcription and Translation","REAC:R-HSA-1912408","6.236544480634654e-10","9.205055975809596","93","711","29","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,H2AX,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","NoRC negatively regulates rRNA expression","REAC:R-HSA-427413","7.079312096960323e-10","9.150008941040284","106","711","31","10461","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H2AC14,H4C13,H2AJ,H3C13,H4C14,H3C14,H2AC20,H3-3A,DNMT3B,H2AX,GTF2H3,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"REAC","HATs acetylate histones","REAC:R-HSA-3214847","9.834499925253292e-10","9.007247718634796","141","711","36","10461","ACTB,H4C2,H4C3,H4C4,H4C5,H4C6,H2AC11,H4C9,H2AC12,H2AC13,H2AC14,H2AC15,H2AC16,H4C13,H2AC17,KANSL1,H3C13,H4C14,H3C14,H2AC20,H2AC21,OGT,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
